"","HHCode","wave","pid","MatchingIssue","DataMissing","SpeciesName","Abundance","Invasive","regency","village","crop","hid"
"1763","442,03",2012,NA,NA,NA,"Axonopus compressus","4",0,NA,NA,NA,"599"
"1764","442,03",2012,NA,NA,NA,"Apocynaceae spec.","3",0,NA,NA,NA,"599"
"1765","442,03",2012,NA,NA,NA,"Moracea spec. 3","1",0,NA,NA,NA,"599"
"1766","442,03",2012,NA,NA,NA,"local name: Akar telur","1",0,NA,NA,NA,"599"
"1767","442,03",2012,NA,NA,NA,"Moracea spec. 4","5",0,NA,NA,NA,"599"
"1768","442,03",2012,NA,NA,NA,"Stachytarpheta jamaicensis","1",0,NA,NA,NA,"599"
"1769","442,03",2012,NA,NA,NA,"Scleria bancana","81",0,NA,NA,NA,"599"
"1770","442,03",2012,NA,NA,NA,"local name: Klebuk","1",0,NA,NA,NA,"599"
"1771","442,03",2012,NA,NA,NA,"Asystasia gangetica","20",1,NA,NA,NA,"599"
"1772","442,03",2012,NA,NA,NA,"local name: Badang burung","2",0,NA,NA,NA,"599"
"1773","442,04",2012,NA,NA,NA,"local name: Plangas ","12",0,NA,NA,NA,"600"
"1774","442,04",2012,NA,NA,NA,"Melastoma malabathricum","2",0,NA,NA,NA,"600"
"1775","442,04",2012,NA,NA,NA,"local name: Kayu kampui","1",0,NA,NA,NA,"600"
"1776","442,04",2012,NA,NA,NA,"Macaranga gigantea","1",0,NA,NA,NA,"600"
"1777","442,04",2012,NA,NA,NA,"Axonopus compressus","2",0,NA,NA,NA,"600"
"1778","442,04",2012,NA,NA,NA,"local name: Akar kunyit","2",0,NA,NA,NA,"600"
"1779","442,04",2012,NA,NA,NA,"Apocynaceae spec.","14",0,NA,NA,NA,"600"
"1780","442,04",2012,NA,NA,NA,"local name: Jambu-jambu","1",0,NA,NA,NA,"600"
"1781","442,04",2012,NA,NA,NA,"Dicranopteris linearis","5",1,NA,NA,NA,"600"
"1782","442,04",2012,NA,NA,NA,"Cordyline spec.","3",0,NA,NA,NA,"600"
"1783","442,04",2012,NA,NA,NA,"Scleria bancana","3",0,NA,NA,NA,"600"
"1784","442,04",2012,NA,NA,NA,"Nephrolepis exaltata","10",0,NA,NA,NA,"600"
"1785","442,04",2012,NA,NA,NA,"Calopogonium mucunoides","16",0,NA,NA,NA,"600"
"1786","442,04",2012,NA,NA,NA,"local name: Kayu kedemik","1",0,NA,NA,NA,"600"
"1787","442,04",2012,NA,NA,NA,"Aidia densiflora","15",0,NA,NA,NA,"600"
"1788","442,04",2012,NA,NA,NA,"local name: Marpui","9",0,NA,NA,NA,"600"
"1789","442,04",2012,NA,NA,NA,"local name: Akar Sebasau","18",0,NA,NA,NA,"600"
"1790","511,01",2012,NA,NA,NA,"Salacia spec.","2",0,NA,NA,NA," "
"1791","511,01",2012,NA,NA,NA,"Hypserpa nitida","2",0,NA,NA,NA," "
"1792","511,01",2012,NA,NA,NA,"Stachytarpheta indica","2",0,NA,NA,NA," "
"1793","511,01",2012,NA,NA,NA,"Memecylon edule","1",0,NA,NA,NA," "
"1794","511,01",2012,NA,NA,NA,"Macaranga gigantea","1",0,NA,NA,NA," "
"1795","511,01",2012,NA,NA,NA,"Clidemia hirta","49",1,NA,NA,NA," "
"1796","511,01",2012,NA,NA,NA,"Thottea spec.","3",0,NA,NA,NA," "
"1797","511,01",2012,NA,NA,NA,"Euphorbia spec.","1",0,NA,NA,NA," "
"1798","511,01",2012,NA,NA,NA,"Apocynaceae spec.","4",0,NA,NA,NA," "
"1799","511,01",2012,NA,NA,NA,"Nephrolepis exaltata","64",0,NA,NA,NA," "
"1800","511,01",2012,NA,NA,NA,"Ophiorrhiza spec.","5",0,NA,NA,NA," "
"1801","511,01",2012,NA,NA,NA,"Hevea brasiliensis","6",0,NA,NA,NA," "
"1802","511,01",2012,NA,NA,NA,"Centotheca lappacea","2",0,NA,NA,NA," "
"1803","511,01",2012,NA,NA,NA,"Breynia oblongifolia","2",0,NA,NA,NA," "
"1804","511,01",2012,NA,NA,NA,"Nephrolepis spec.","8",0,NA,NA,NA," "
"1805","511,01",2012,NA,NA,NA,"Panicum repens","3",0,NA,NA,NA," "
"1806","511,07",2012,NA,NA,NA,"Cirtococcum spec.","18",0,NA,NA,NA,"609"
"1807","511,07",2012,NA,NA,NA,"Centotheca lappacea","54",0,NA,NA,NA,"609"
"1808","511,07",2012,NA,NA,NA,"Clidemia hirta","5",1,NA,NA,NA,"609"
"1809","511,07",2012,NA,NA,NA,"Macaranga gigantea","5",0,NA,NA,NA,"609"
"1810","511,07",2012,NA,NA,NA,"Vitex pubescens","15",0,NA,NA,NA,"609"
"1811","511,07",2012,NA,NA,NA,"Hevea brasiliensis","34",0,NA,NA,NA,"609"
"1812","511,07",2012,NA,NA,NA,"Nephrolepis exaltata","23",0,NA,NA,NA,"609"
"1813","511,07",2012,NA,NA,NA,"Piper aduncum","9",0,NA,NA,NA,"609"
"1814","511,08",2012,NA,NA,NA,"Panicum repens","33",0,NA,NA,NA,"610"
"1815","511,08",2012,NA,NA,NA,"local name: Paku kamiding","27",0,NA,NA,NA,"610"
"1816","511,08",2012,NA,NA,NA,"Axonopus compressus","6",0,NA,NA,NA,"610"
"1817","511,08",2012,NA,NA,NA,"Hevea brasiliensis","4",0,NA,NA,NA,"610"
"1818","511,08",2012,NA,NA,NA,"Macaranga gigantea","6",0,NA,NA,NA,"610"
"1819","511,08",2012,NA,NA,NA,"Passiflora foetida","2",0,NA,NA,NA,"610"
"1820","511,08",2012,NA,NA,NA,"Nephrolepis exaltata","3",0,NA,NA,NA,"610"
"1821","511,08",2012,NA,NA,NA,"Mikania micrantha","3",0,NA,NA,NA,"610"
"1822","511,08",2012,NA,NA,NA,"local name: Jengkol","1",0,NA,NA,NA,"610"
"1823","511,08",2012,NA,NA,NA,"Unident 9","3",0,NA,NA,NA,"610"
"1824","511,08",2012,NA,NA,NA,"local name: Pulut pulut","8",0,NA,NA,NA,"610"
"1825","511,08",2012,NA,NA,NA,"local name: Akar terpal","37",0,NA,NA,NA,"610"
"1826","511,08",2012,NA,NA,NA,"Piper aduncum","4",0,NA,NA,NA,"610"
"1827","511,08",2012,NA,NA,NA,"Clidemia hirta","175",1,NA,NA,NA,"610"
"1828","511,08",2012,NA,NA,NA,"Scleria bancana","2",0,NA,NA,NA,"610"
"1829","511,08",2012,NA,NA,NA,"Asystasia gangetica","16",1,NA,NA,NA,"610"
"1830","511,08",2012,NA,NA,NA,"Melastoma malabathricum","11",0,NA,NA,NA,"610"
"1831","511,08",2012,NA,NA,NA,"local name: Sebetal","1",0,NA,NA,NA,"610"
"1832","511,08",2012,NA,NA,NA,"Elaeis guineensis","2",0,NA,NA,NA,"610"
"1833","511,09",2012,NA,NA,NA,"Mikania micrantha","45",0,NA,NA,NA,"611"
"1834","511,09",2012,NA,NA,NA,"Passiflora foetida","75",0,NA,NA,NA,"611"
"1835","511,09",2012,NA,NA,NA,"Stachytarpheta jamaicensis","25",0,NA,NA,NA,"611"
"1836","511,09",2012,NA,NA,NA,"Pouzolzia zeylanica","1",0,NA,NA,NA,"611"
"1837","511,09",2012,NA,NA,NA,"Nephrolepis exaltata","17",0,NA,NA,NA,"611"
"1838","511,09",2012,NA,NA,NA,"Christella parasitica","67",0,NA,NA,NA,"611"
"1839","511,09",2012,NA,NA,NA,"local name: Palm lomiding","1",0,NA,NA,NA,"611"
"1840","511,09",2012,NA,NA,NA,"Phyllanthus urinaria","2",0,NA,NA,NA,"611"
"1841","511,09",2012,NA,NA,NA,"Setaria palmifolia","29",0,NA,NA,NA,"611"
"1842","511,09",2012,NA,NA,NA,"Clerodendrum serratum","12",0,NA,NA,NA,"611"
"1843","511,09",2012,NA,NA,NA,"Cirtococcum spec.","75",0,NA,NA,NA,"611"
"1844","511,09",2012,NA,NA,NA,"Panicum repens","1975",0,NA,NA,NA,"611"
"1845","511,09",2012,NA,NA,NA,"Lantana camara","2",0,NA,NA,NA,"611"
"1846","511,09",2012,NA,NA,NA,"Mimosa pudica","32",0,NA,NA,NA,"611"
"1847","512,01",2012,NA,NA,NA,"Melastoma malabathricum","100",0,NA,NA,NA,"615"
"1848","512,01",2012,NA,NA,NA,"Axonopus compressus","215",0,NA,NA,NA,"615"
"1849","512,01",2012,NA,NA,NA,"Lygodium circinatum","28",0,NA,NA,NA,"615"
"1850","512,01",2012,NA,NA,NA,"Asystasia gangetica","148",1,NA,NA,NA,"615"
"1851","512,01",2012,NA,NA,NA,"Clidemia hirta","254",1,NA,NA,NA,"615"
"1852","512,01",2012,NA,NA,NA,"Panicum repens","433",0,NA,NA,NA,"615"
"1853","512,01",2012,NA,NA,NA,"Ageratum conyzoides","7",1,NA,NA,NA,"615"
"1854","512,01",2012,NA,NA,NA,"Adiantum spec.","62",0,NA,NA,NA,"615"
"1855","512,05",2012,NA,NA,NA,"Axonopus compressus","36",0,NA,NA,NA,"619"
"1856","512,05",2012,NA,NA,NA,"Lygodium circinatum","4",0,NA,NA,NA,"619"
"1857","512,05",2012,NA,NA,NA,"Scleria levis","11",0,NA,NA,NA,"619"
"1858","512,05",2012,NA,NA,NA,"Melastoma malabathricum","1",0,NA,NA,NA,"619"
"1859","512,05",2012,NA,NA,NA,"Pteris tripartita","1",0,NA,NA,NA,"619"
"1860","512,05",2012,NA,NA,NA,"Macaranga triloba","3",0,NA,NA,NA,"619"
"1861","512,05",2012,NA,NA,NA,"Clidemia hirta","87",1,NA,NA,NA,"619"
"1862","512,05",2012,NA,NA,NA,"Macaranga gigantea","13",0,NA,NA,NA,"619"
"1863","512,05",2012,NA,NA,NA,"Lygodium salicifolium","1",0,NA,NA,NA,"619"
"1864","512,05",2012,NA,NA,NA,"Hevea brasiliensis","9",0,NA,NA,NA,"619"
"1865","512,05",2012,NA,NA,NA,"Panicum spec.","7",0,NA,NA,NA,"619"
"1866","512,05",2012,NA,NA,NA,"Pennisetum polystachion","2",0,NA,NA,NA,"619"
"1867","512,05",2012,NA,NA,NA,"Asystasia gangetica","58",1,NA,NA,NA,"619"
"1868","512,05",2012,NA,NA,NA,"Setaria palmifolia","16",0,NA,NA,NA,"619"
"1869","512,16",2012,NA,NA,NA,"Lygodium circinatum","12",0,NA,NA,NA,"629"
"1870","512,16",2012,NA,NA,NA,"Imperata cylindrica","6",0,NA,NA,NA,"629"
"1871","512,16",2012,NA,NA,NA,"Axonopus compressus","18",0,NA,NA,NA,"629"
"1872","512,16",2012,NA,NA,NA,"local name: Kandri","1",0,NA,NA,NA,"629"
"1873","512,16",2012,NA,NA,NA,"Lygodium salicifolium","24",0,NA,NA,NA,"629"
"1874","512,16",2012,NA,NA,NA,"Clidemia hirta","28",1,NA,NA,NA,"629"
"1875","512,16",2012,NA,NA,NA,"Dicranopteris linearis","26",1,NA,NA,NA,"629"
"1876","512,16",2012,NA,NA,NA,"Melastoma malabathricum","6",0,NA,NA,NA,"629"
"1877","512,16",2012,NA,NA,NA,"Asystasia gangetica","137",1,NA,NA,NA,"629"
"1878","512,17",2012,NA,NA,NA,"Lygodium flexuosum","2",0,NA,NA,NA,"630"
"1879","512,17",2012,NA,NA,NA,"Dicranopteris linearis","23",1,NA,NA,NA,"630"
"1880","512,17",2012,NA,NA,NA,"Lygodium salicifolium","2",0,NA,NA,NA,"630"
"1881","512,17",2012,NA,NA,NA,"Lygodium circinatum","8",0,NA,NA,NA,"630"
"1882","512,17",2012,NA,NA,NA,"Hevea brasiliensis","3",0,NA,NA,NA,"630"
"1883","512,17",2012,NA,NA,NA,"Clidemia hirta","136",1,NA,NA,NA,"630"
"1884","512,17",2012,NA,NA,NA,"Setaria palmifolia","3",0,NA,NA,NA,"630"
"1885","512,17",2012,NA,NA,NA,"Axonopus compressus","16",0,NA,NA,NA,"630"
"1886","512,17",2012,NA,NA,NA,"Melastoma malabathricum","33",0,NA,NA,NA,"630"
"1887","512,17",2012,NA,NA,NA,"Scleria bancana","6",0,NA,NA,NA,"630"
"1888","512,17",2012,NA,NA,NA,"Asystasia gangetica","39",1,NA,NA,NA,"630"
"1889","521,01",2012,NA,NA,NA,"Dicranopteris linearis","115",1,NA,NA,NA,"632"
"1890","521,01",2012,NA,NA,NA,"Selaginella spec.","54",0,NA,NA,NA,"632"
"1891","521,01",2012,NA,NA,NA,"Piper aduncum","30",0,NA,NA,NA,"632"
"1892","521,01",2012,NA,NA,NA,"Lygodium circinatum","23",0,NA,NA,NA,"632"
"1893","521,01",2012,NA,NA,NA,"Scleria bancana","42",0,NA,NA,NA,"632"
"1894","521,01",2012,NA,NA,NA,"Hevea brasiliensis","18",0,NA,NA,NA,"632"
"1895","521,01",2012,NA,NA,NA,"Vitex pubescens","23",0,NA,NA,NA,"632"
"1896","521,01",2012,NA,NA,NA,"Centotheca lappacea","363",0,NA,NA,NA,"632"
"1897","521,01",2012,NA,NA,NA,"Clidemia hirta","17",1,NA,NA,NA,"632"
"1898","521,01",2012,NA,NA,NA,"Elaeis guineensis","2",0,NA,NA,NA,"632"
"1899","521,01",2012,NA,NA,NA,"Macaranga gigantea","1",0,NA,NA,NA,"632"
"1900","522,03",2012,NA,NA,NA,"local name: Jengkol","3",0,NA,NA,NA,"638"
"1901","522,03",2012,NA,NA,NA,"locak name: Rumput pulut","11",0,NA,NA,NA,"638"
"1902","522,03",2012,NA,NA,NA,"Mikania micrantha","3",0,NA,NA,NA,"638"
"1903","522,03",2012,NA,NA,NA,"Macaranga gigantea","4",0,NA,NA,NA,"638"
"1904","522,03",2012,NA,NA,NA,"Scleria bancana","9",0,NA,NA,NA,"638"
"1905","522,03",2012,NA,NA,NA,"Borreria latifolia","24",0,NA,NA,NA,"638"
"1906","522,03",2012,NA,NA,NA,"Melastoma malabathricum","63",0,NA,NA,NA,"638"
"1907","522,03",2012,NA,NA,NA,"Setaria palmifolia","72",0,NA,NA,NA,"638"
"1908","522,03",2012,NA,NA,NA,"local name: Kindai","21",0,NA,NA,NA,"638"
"1909","522,03",2012,NA,NA,NA,"Asystasia gangetica","23",1,NA,NA,NA,"638"
"1910","522,03",2012,NA,NA,NA,"Clidemia hirta","203",1,NA,NA,NA,"638"
"1911","522,03",2012,NA,NA,NA,"Piper aduncum","2",0,NA,NA,NA,"638"
"1912","522,03",2012,NA,NA,NA,"Selaginella spec.","22",0,NA,NA,NA,"638"
"1913","522,03",2012,NA,NA,NA,"local name: Kayu slaung","6",0,NA,NA,NA,"638"
"1914","522,03",2012,NA,NA,NA,"local name: Rumput malazim","6",0,NA,NA,NA,"638"
"1915","522,03",2012,NA,NA,NA,"Oxalis spec.","14",0,NA,NA,NA,"638"
"1916","522,03",2012,NA,NA,NA,"local name: Rumput anting anting","9",0,NA,NA,NA,"638"
"1917","522,04",2012,NA,NA,NA,"local name: Jira","1",0,NA,NA,NA,"639"
"1918","522,04",2012,NA,NA,NA,"Breynia stipitata","3",0,NA,NA,NA,"639"
"1919","522,04",2012,NA,NA,NA,"local name: Kayu ubi","1",0,NA,NA,NA,"639"
"1920","522,04",2012,NA,NA,NA,"Symplocos cochinchinensis","7",0,NA,NA,NA,"639"
"1921","522,04",2012,NA,NA,NA,"Clidemia hirta","372",1,NA,NA,NA,"639"
"1922","522,04",2012,NA,NA,NA,"Scleria bancana","214",0,NA,NA,NA,"639"
"1923","522,04",2012,NA,NA,NA,"Lygodium circinatum","33",0,NA,NA,NA,"639"
"1924","522,04",2012,NA,NA,NA,"Selaginella spec.","144",0,NA,NA,NA,"639"
"1925","522,04",2012,NA,NA,NA,"Cirtococcum spec.","540",0,NA,NA,NA,"639"
"1926","522,04",2012,NA,NA,NA,"Macaranga gigantea","4",0,NA,NA,NA,"639"
"1927","522,04",2012,NA,NA,NA,"Passiflora foetida","54",0,NA,NA,NA,"639"
"1928","522,04",2012,NA,NA,NA,"Melastoma malabathricum","84",0,NA,NA,NA,"639"
"1929","522,06",2012,NA,NA,NA,"Leea indica","3",0,NA,NA,NA,"641"
"1930","522,06",2012,NA,NA,NA,"Psychotria robusta","1",0,NA,NA,NA,"641"
"1931","522,06",2012,NA,NA,NA,"local name: Batang Sungkai","26",0,NA,NA,NA,"641"
"1932","522,06",2012,NA,NA,NA,"Costus spec.","14",0,NA,NA,NA,"641"
"1933","522,06",2012,NA,NA,NA,"Scleria bancana","2",0,NA,NA,NA,"641"
"1934","522,06",2012,NA,NA,NA,"Piper aduncum","5",0,NA,NA,NA,"641"
"1935","522,06",2012,NA,NA,NA,"Amomum cardamomum","13",0,NA,NA,NA,"641"
"1936","522,06",2012,NA,NA,NA,"Labisia acuta","1",0,NA,NA,NA,"641"
"1937","522,06",2012,NA,NA,NA,"Hevea brasiliensis","4",0,NA,NA,NA,"641"
"1938","522,06",2012,NA,NA,NA,"Trevesia burckii","3",0,NA,NA,NA,"641"
"1939","522,06",2012,NA,NA,NA,"Dillenia eximia","3",0,NA,NA,NA,"641"
"1940","522,06",2012,NA,NA,NA,"Cordyline spec.","5",0,NA,NA,NA,"641"
"1941","522,06",2012,NA,NA,NA,"Clidemia hirta","210",1,NA,NA,NA,"641"
"1942","522,06",2012,NA,NA,NA,"Aglaonema spec.","61",0,NA,NA,NA,"641"
"1943","522,06",2012,NA,NA,NA,"Arcypteris irregularis","5",0,NA,NA,NA,"641"
"1944","522,06",2012,NA,NA,NA,"Blechnum orientale","1",0,NA,NA,NA,"641"
"1945","522,06",2012,NA,NA,NA,"Garcinia mangostana","1",0,NA,NA,NA,"641"
"1946","522,06",2012,NA,NA,NA,"Macaranga gigantea","1",0,NA,NA,NA,"641"
"1947","522,06",2012,NA,NA,NA,"Amomum spec.","14",0,NA,NA,NA,"641"
"1948","522,06",2012,NA,NA,NA,"Vitex pubescens","152",0,NA,NA,NA,"641"
"1949","522,06",2012,NA,NA,NA,"Selaginella spec.","17",0,NA,NA,NA,"641"
"1950","522,06",2012,NA,NA,NA,"Apocynaceae spec.","5",0,NA,NA,NA,"641"
"1951","531,01",2012,NA,NA,NA,"Panicum repens","112",0,NA,NA,NA,"642"
"1952","531,01",2012,NA,NA,NA,"Mikania micrantha","8",0,NA,NA,NA,"642"
"1953","531,01",2012,NA,NA,NA,"Asystasia gangetica","286",1,NA,NA,NA,"642"
"1954","531,01",2012,NA,NA,NA,"Hevea brasiliensis","2",0,NA,NA,NA,"642"
"1955","531,01",2012,NA,NA,NA,"Centotheca lappacea","31",0,NA,NA,NA,"642"
"1956","531,01",2012,NA,NA,NA,"Selaginella spec.","17",0,NA,NA,NA,"642"
"1957","531,01",2012,NA,NA,NA,"Lygodium salicifolium","7",0,NA,NA,NA,"642"
"1958","531,03",2012,NA,NA,NA,"Asystasia gangetica","158",1,NA,NA,NA,"644_1"
"1959","531,03",2012,NA,NA,NA,"Asystasia gangetica","158",1,NA,NA,NA,"644_2"
"1960","531,03",2012,NA,NA,NA,"Wedelia biflora","12",0,NA,NA,NA,"644_1"
"1961","531,03",2012,NA,NA,NA,"Wedelia biflora","12",0,NA,NA,NA,"644_2"
"1962","531,03",2012,NA,NA,NA,"local name: Pohon rangka","1",0,NA,NA,NA,"644_1"
"1963","531,03",2012,NA,NA,NA,"local name: Pohon rangka","1",0,NA,NA,NA,"644_2"
"1964","531,03",2012,NA,NA,NA,"Clidemia hirta","67",1,NA,NA,NA,"644_1"
"1965","531,03",2012,NA,NA,NA,"Clidemia hirta","67",1,NA,NA,NA,"644_2"
"1966","531,03",2012,NA,NA,NA,"Stachytarpheta jamaicensis","1",0,NA,NA,NA,"644_1"
"1967","531,03",2012,NA,NA,NA,"Stachytarpheta jamaicensis","1",0,NA,NA,NA,"644_2"
"1968","531,03",2012,NA,NA,NA,"Hevea brasiliensis","12",0,NA,NA,NA,"644_1"
"1969","531,03",2012,NA,NA,NA,"Hevea brasiliensis","12",0,NA,NA,NA,"644_2"
"1970","531,03",2012,NA,NA,NA,"Axonopus compressus","4",0,NA,NA,NA,"644_1"
"1971","531,03",2012,NA,NA,NA,"Axonopus compressus","4",0,NA,NA,NA,"644_2"
"1972","531,03",2012,NA,NA,NA,"Lygodium circinatum","1",0,NA,NA,NA,"644_1"
"1973","531,03",2012,NA,NA,NA,"Lygodium circinatum","1",0,NA,NA,NA,"644_2"
"1974","531,03",2012,NA,NA,NA,"local name: Paku tanah","3",0,NA,NA,NA,"644_1"
"1975","531,03",2012,NA,NA,NA,"local name: Paku tanah","3",0,NA,NA,NA,"644_2"
"1976","531,03",2012,NA,NA,NA,"Nephrolepis spec.","8",0,NA,NA,NA,"644_1"
"1977","531,03",2012,NA,NA,NA,"Nephrolepis spec.","8",0,NA,NA,NA,"644_2"
"1978","531,03",2012,NA,NA,NA,"Piper aduncum","1",0,NA,NA,NA,"644_1"
"1979","531,03",2012,NA,NA,NA,"Piper aduncum","1",0,NA,NA,NA,"644_2"
"1980","531,03",2012,NA,NA,NA,"local name: Rumput belanda","3",0,NA,NA,NA,"644_1"
"1981","531,03",2012,NA,NA,NA,"local name: Rumput belanda","3",0,NA,NA,NA,"644_2"
"1982","531,03",2012,NA,NA,NA,"Echinochloa crus galli","47",0,NA,NA,NA,"644_1"
"1983","531,03",2012,NA,NA,NA,"Echinochloa crus galli","47",0,NA,NA,NA,"644_2"
"1984","531,03",2012,NA,NA,NA,"Mikania micrantha","9",0,NA,NA,NA,"644_1"
"1985","531,03",2012,NA,NA,NA,"Mikania micrantha","9",0,NA,NA,NA,"644_2"
"1986","531,03",2012,NA,NA,NA,"Setaria palmifolia","2",0,NA,NA,NA,"644_1"
"1987","531,03",2012,NA,NA,NA,"Setaria palmifolia","2",0,NA,NA,NA,"644_2"
"1988","531,08",2012,NA,NA,NA,"Cyrtococcum patens","38",0,NA,NA,NA,"649"
"1989","531,08",2012,NA,NA,NA,"Clidemia hirta","4",1,NA,NA,NA,"649"
"1990","531,08",2012,NA,NA,NA,"Passiflora foetida","25",0,NA,NA,NA,"649"
"1991","531,08",2012,NA,NA,NA,"Macaranga gigantea","4",0,NA,NA,NA,"649"
"1992","531,08",2012,NA,NA,NA,"Hevea brasiliensis","2",0,NA,NA,NA,"649"
"1993","531,08",2012,NA,NA,NA,"Mikania micrantha","60",0,NA,NA,NA,"649"
"1994","531,08",2012,NA,NA,NA,"Asystasia gangetica","300",1,NA,NA,NA,"649"
"1995","531,09",2012,NA,NA,NA,"Apocynaceae spec.","6",0,NA,NA,NA,"650"
"1996","531,09",2012,NA,NA,NA,"Scleria levis","17",0,NA,NA,NA,"650"
"1997","531,09",2012,NA,NA,NA,"Hevea brasiliensis","4",0,NA,NA,NA,"650"
"1998","531,09",2012,NA,NA,NA,"Crassocephalum crepidioides","9",0,NA,NA,NA,"650"
"1999","531,09",2012,NA,NA,NA,"Clidemia hirta","8",1,NA,NA,NA,"650"
"2000","531,09",2012,NA,NA,NA,"Arachis triloba ? Macaranga triloba??","3",0,NA,NA,NA,"650"
"2001","531,09",2012,NA,NA,NA,"Mikania micrantha","48",0,NA,NA,NA,"650"
"2002","531,09",2012,NA,NA,NA,"Arachis spec.","13",0,NA,NA,NA,"650"
"2003","531,09",2012,NA,NA,NA,"Nephrolepis exaltata","12",0,NA,NA,NA,"650"
"2004","531,09",2012,NA,NA,NA,"Panicum repens","320",0,NA,NA,NA,"650"
"2005","532,01",2012,NA,NA,NA,"Phyllanthus niruri","6",0,NA,NA,NA,"654"
"2006","532,01",2012,NA,NA,NA,"Panicum spec.","84",0,NA,NA,NA,"654"
"2007","532,01",2012,NA,NA,NA,"Hyptis capitata","3",0,NA,NA,NA,"654"
"2008","532,01",2012,NA,NA,NA,"Clidemia hirta","206",1,NA,NA,NA,"654"
"2009","532,01",2012,NA,NA,NA,"Stachytarpheta indica","26",0,NA,NA,NA,"654"
"2010","532,01",2012,NA,NA,NA,"local name: Kayu plangas","2",0,NA,NA,NA,"654"
"2011","532,01",2012,NA,NA,NA,"Ageratum conyzoides","3",1,NA,NA,NA,"654"
"2012","532,01",2012,NA,NA,NA,"Passiflora foetida","3",0,NA,NA,NA,"654"
"2013","532,01",2012,NA,NA,NA,"Axonopus compressus","57",0,NA,NA,NA,"654"
"2014","532,01",2012,NA,NA,NA,"Lygodium salicifolium","3",0,NA,NA,NA,"654"
"2015","532,01",2012,NA,NA,NA,"Mikania micrantha","2",0,NA,NA,NA,"654"
"2016","532,01",2012,NA,NA,NA,"Syndrella nodiflora","8",0,NA,NA,NA,"654"
"2017","532,01",2012,NA,NA,NA,"local name: kayu batang seribu","1",0,NA,NA,NA,"654"
"2018","532,01",2012,NA,NA,NA,"Lygodium circinatum","8",0,NA,NA,NA,"654"
"2019","532,01",2012,NA,NA,NA,"local name: Anak kayu aro","1",0,NA,NA,NA,"654"
"2020","532,01",2012,NA,NA,NA,"Melastoma malabathricum","9",0,NA,NA,NA,"654"
"2021","532,01",2012,NA,NA,NA,"Mimosa pudica","3",0,NA,NA,NA,"654"
"2022","532,01",2012,NA,NA,NA,"Christella parasitica","20",0,NA,NA,NA,"654"
"2023","532,01",2012,NA,NA,NA,"Macaranga gigantea","2",0,NA,NA,NA,"654"
"2024","532,01",2012,NA,NA,NA,"Oxalis barrelieri","8",0,NA,NA,NA,"654"
"2025","532,01",2012,NA,NA,NA,"Selaginella spec.","3",0,NA,NA,NA,"654"
"2026","532,01",2012,NA,NA,NA,"local name: Liba","34",0,NA,NA,NA,"654"
"2027","532,01",2012,NA,NA,NA,"Borreria latifolia","6",0,NA,NA,NA,"654"
"2028","532,01",2012,NA,NA,NA,"local name: Paku tanah","87",0,NA,NA,NA,"654"
"2029","532,03",2012,NA,NA,NA,"Scleria bancana","9",0,NA,NA,NA,"656"
"2030","532,03",2012,NA,NA,NA,"local name: Kayu ribu-ribuan","4",0,NA,NA,NA,"656"
"2031","532,03",2012,NA,NA,NA,"Scleria levis","6",0,NA,NA,NA,"656"
"2032","532,03",2012,NA,NA,NA,"Vitex pubescens","12",0,NA,NA,NA,"656"
"2033","532,03",2012,NA,NA,NA,"Clidemia hirta","56",1,NA,NA,NA,"656"
"2034","532,03",2012,NA,NA,NA,"Sida acuta","2",0,NA,NA,NA,"656"
"2035","532,03",2012,NA,NA,NA,"Hevea brasiliensis","3",0,NA,NA,NA,"656"
"2036","532,03",2012,NA,NA,NA,"local name: Kayu mentimun","1",0,NA,NA,NA,"656"
"2037","532,03",2012,NA,NA,NA,"Mikania micrantha","2",0,NA,NA,NA,"656"
"2038","532,03",2012,NA,NA,NA,"Selaginella spec.","3",0,NA,NA,NA,"656"
"2039","532,03",2012,NA,NA,NA,"Lygodium salicifolium","7",0,NA,NA,NA,"656"
"2040","532,03",2012,NA,NA,NA,"Axonopus compressus","7",0,NA,NA,NA,"656"
"2041","532,03",2012,NA,NA,NA,"local name: Plangas ","1",0,NA,NA,NA,"656"
"2042","532,03",2012,NA,NA,NA,"Melastoma malabathricum","222",0,NA,NA,NA,"656"
"2043","532,03",2012,NA,NA,NA,"local name: Kendung","1",0,NA,NA,NA,"656"
"2044","532,03",2012,NA,NA,NA,"Borreria latifolia","63",0,NA,NA,NA,"656"
"2045","532,03",2012,NA,NA,NA,"local name: Leban","1",0,NA,NA,NA,"656"
"2046","532,05",2012,NA,NA,NA,"Nephrolepis exaltata","16",0,NA,NA,NA,"658"
"2047","532,05",2012,NA,NA,NA,"Hevea brasiliensis","9",0,NA,NA,NA,"658"
"2048","532,05",2012,NA,NA,NA,"Clidemia hirta","41",1,NA,NA,NA,"658"
"2049","532,05",2012,NA,NA,NA,"local name: Hanjuang","1",0,NA,NA,NA,"658"
"2050","532,05",2012,NA,NA,NA,"local name: Kemuning","2",0,NA,NA,NA,"658"
"2051","532,05",2012,NA,NA,NA,"Breynia stipitata","2",0,NA,NA,NA,"658"
"2052","532,05",2012,NA,NA,NA,"Melastoma malabathricum","27",0,NA,NA,NA,"658"
